"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/2025","34,279.92","34,556.23","34,610.60","34,216.98","96.40M","-1.30%"
"04/18/2025","34,730.28","34,353.88","34,758.97","34,224.57","102.00M","1.03%"
"04/17/2025","34,377.60","33,987.01","34,379.13","33,931.53","111.20M","1.35%"
"04/16/2025","33,920.40","34,249.82","34,329.27","33,658.47","115.60M","-1.01%"
"04/15/2025","34,267.54","34,349.01","34,459.00","34,266.31","113.80M","0.84%"
"04/14/2025","33,982.36","34,006.37","34,325.59","33,887.70","118.80M","1.18%"
"04/11/2025","33,585.58","33,951.25","33,953.29","32,626.58","182.60M","-2.96%"
"04/10/2025","34,609.00","32,321.21","34,639.39","32,320.66","201.60M","9.13%"
"04/09/2025","31,714.03","32,529.23","32,565.84","31,258.18","199.30M","-3.93%"
"04/08/2025","33,012.58","31,729.11","33,257.16","31,703.69","191.90M","6.03%"
"04/07/2025","31,136.58","33,154.97","33,158.87","30,792.74","266.70M","-7.83%"
"04/04/2025","33,780.58","34,304.66","34,320.11","33,259.76","227.60M","-2.75%"
"04/03/2025","34,735.93","35,041.67","35,044.73","34,102.00","195.80M","-2.77%"
"04/02/2025","35,725.87","35,751.02","35,778.90","35,426.33","128.70M","0.28%"
"04/01/2025","35,624.48","35,961.19","36,052.54","35,537.86","123.60M","0.02%"
"03/31/2025","35,617.56","36,440.18","36,440.18","35,541.72","168.40M","-4.05%"
"03/28/2025","37,120.33","37,357.52","37,359.95","36,864.93","133.20M","-1.80%"
"03/27/2025","37,799.97","37,750.66","37,859.06","37,556.75","140.00M","-0.60%"
"03/26/2025","38,027.29","38,106.66","38,220.69","37,873.28","117.10M","0.65%"
"03/25/2025","37,780.54","37,953.15","38,115.65","37,686.26","107.30M","0.46%"
"03/24/2025","37,608.49","37,841.68","37,841.68","37,608.49","101.60M","-0.18%"
"03/21/2025","37,677.06","37,619.37","37,968.02","37,619.37","181.80M","-0.20%"
"03/19/2025","37,751.88","37,839.39","38,128.58","37,751.88","116.80M","-0.25%"
"03/18/2025","37,845.42","37,868.57","38,004.20","37,822.87","133.50M","1.20%"
"03/17/2025","37,396.52","37,453.83","37,563.27","37,377.55","120.30M","0.93%"
"03/14/2025","37,053.10","36,606.78","37,154.39","36,594.04","134.80M","0.72%"
"03/13/2025","36,790.03","37,081.64","37,326.27","36,776.94","119.30M","-0.08%"
"03/12/2025","36,819.09","36,763.10","36,956.33","36,658.86","128.70M","0.07%"
"03/11/2025","36,793.11","36,584.37","36,793.11","35,987.13","153.60M","-0.64%"
"03/10/2025","37,028.27","36,972.59","37,113.48","36,705.02","109.80M","0.38%"
"03/07/2025","36,887.17","37,198.30","37,221.65","36,813.62","136.80M","-2.17%"
"03/06/2025","37,704.93","37,654.95","37,874.38","37,580.88","137.70M","0.77%"
"03/05/2025","37,418.24","37,345.74","37,606.34","37,178.72","130.90M","0.23%"
"03/04/2025","37,331.18","37,532.01","37,587.49","36,816.16","138.20M","-1.20%"
"03/03/2025","37,785.47","37,617.50","37,827.62","37,372.26","115.80M","1.70%"
"02/28/2025","37,155.50","37,853.48","37,925.28","36,840.12","191.60M","-2.88%"
"02/27/2025","38,256.17","38,251.11","38,369.96","38,061.94","121.60M","0.30%"
"02/26/2025","38,142.37","38,143.68","38,175.24","37,742.76","120.80M","-0.25%"
"02/25/2025","38,237.79","38,359.67","38,485.95","38,131.79","132.90M","-1.39%"
"02/21/2025","38,776.94","38,523.07","38,808.81","38,456.53","130.10M","0.26%"
"02/20/2025","38,678.04","38,942.91","38,967.01","38,468.72","125.20M","-1.24%"
"02/19/2025","39,164.61","39,230.62","39,298.05","38,994.70","124.30M","-0.27%"
"02/18/2025","39,270.40","39,187.99","39,508.55","39,151.71","116.00M","0.25%"
