"Date","Price","Open","High","Low","Vol.","Change %"
"08/19/2025","6,411.37","6,446.24","6,456.48","6,400.22","4.38B","-0.59%"
"08/18/2025","6,449.15","6,445.02","6,455.35","6,437.70","4.16B","-0.01%"
"08/15/2025","6,449.80","6,477.38","6,481.34","6,441.85","4.58B","-0.29%"
"08/14/2025","6,468.54","6,453.46","6,473.92","6,441.07","4.46B","0.03%"
"08/13/2025","6,466.58","6,462.67","6,480.28","6,445.02","5.20B","0.32%"
"08/12/2025","6,445.76","6,395.17","6,446.55","6,385.76","5.14B","1.13%"
"08/11/2025","6,373.45","6,389.67","6,407.25","6,364.06","4.65B","-0.25%"
"08/08/2025","6,389.45","6,355.22","6,395.16","6,355.22","4.77B","0.78%"
"08/07/2025","6,340.00","6,374.32","6,389.71","6,310.32","5.31B","-0.08%"
"08/06/2025","6,345.06","6,309.30","6,352.83","6,301.11","5.41B","0.73%"
"08/05/2025","6,299.19","6,336.63","6,346.00","6,289.37","5.52B","-0.49%"
"08/04/2025","6,329.94","6,271.71","6,330.69","6,271.71","4.84B","1.47%"
"08/01/2025","6,238.01","6,287.28","6,287.28","6,212.69","5.83B","-1.60%"
"07/31/2025","6,339.39","6,427.02","6,427.02","6,327.64","6.08B","-0.37%"
"07/30/2025","6,362.90","6,381.23","6,396.54","6,336.38","5.38B","-0.12%"
"07/29/2025","6,370.86","6,405.62","6,409.26","6,363.92","5.08B","-0.30%"
"07/28/2025","6,389.77","6,397.69","6,401.07","6,375.79","4.57B","0.02%"
"07/25/2025","6,388.64","6,370.01","6,395.82","6,368.53","4.47B","0.40%"
"07/24/2025","6,363.35","6,368.60","6,381.31","6,360.57","5.28B","0.07%"
"07/23/2025","6,358.91","6,326.90","6,360.64","6,317.49","5.64B","0.78%"
"07/22/2025","6,309.62","6,306.60","6,316.12","6,281.71","5.66B","0.06%"
"07/21/2025","6,305.60","6,304.74","6,336.08","6,303.79","5.01B","0.14%"
"07/18/2025","6,296.79","6,312.95","6,315.61","6,285.27","5.18B","-0.01%"
"07/17/2025","6,297.36","6,263.40","6,304.69","6,262.27","5.51B","0.54%"
"07/16/2025","6,263.70","6,254.50","6,268.12","6,201.59","5.18B","0.32%"
"07/15/2025","6,243.76","6,295.29","6,302.04","6,241.68","5.13B","-0.40%"
"07/14/2025","6,268.56","6,255.15","6,273.31","6,239.22","4.72B","0.14%"
"07/11/2025","6,259.75","6,255.68","6,269.44","6,237.60","4.66B","-0.33%"
"07/10/2025","6,280.46","6,266.80","6,290.22","6,251.44","5.37B","0.27%"
"07/09/2025","6,263.26","6,243.33","6,269.16","6,231.43","4.81B","0.61%"
"07/08/2025","6,225.52","6,234.03","6,242.70","6,217.75","5.74B","-0.07%"
"07/07/2025","6,229.98","6,259.04","6,262.07","6,201.00","5.24B","-0.79%"
"07/03/2025","6,279.35","6,246.46","6,284.65","6,246.46","3.38B","0.83%"
"07/02/2025","6,227.42","6,193.88","6,227.60","6,188.29","5.65B","0.47%"
"07/01/2025","6,198.01","6,187.25","6,210.78","6,177.97","6.28B","-0.11%"
"06/30/2025","6,204.95","6,193.36","6,215.08","6,174.97","5.78B","0.52%"
"06/27/2025","6,173.07","6,150.70","6,187.68","6,132.35","7.89B","0.52%"
"06/26/2025","6,141.02","6,112.09","6,146.52","6,107.27","5.31B","0.80%"
"06/25/2025","6,092.16","6,104.23","6,108.51","6,080.09","5.17B","-0.00%"
"06/24/2025","6,092.18","6,061.21","6,101.76","6,059.25","5.44B","1.11%"
"06/23/2025","6,025.17","5,969.67","6,028.77","5,943.23","5.60B","0.96%"
"06/20/2025","5,967.84","5,999.67","6,018.20","5,952.56","7.45B","-0.22%"
"06/18/2025","5,980.87","5,987.93","6,018.25","5,971.89","5.11B","-0.03%"
"06/17/2025","5,982.72","6,012.15","6,023.25","5,974.80","4.96B","-0.84%"
"06/16/2025","6,033.11","6,004.00","6,050.83","6,004.00","5.11B","0.94%"
"06/13/2025","5,976.97","6,000.56","6,026.16","5,963.21","5.26B","-1.13%"
"06/12/2025","6,045.26","6,009.90","6,045.43","6,003.88","4.67B","0.38%"
"06/11/2025","6,022.24","6,049.38","6,059.40","6,002.32","5.11B","-0.27%"
"06/10/2025","6,038.81","6,009.91","6,043.01","6,000.28","4.88B","0.55%"
"06/09/2025","6,005.88","6,004.63","6,021.31","5,994.18","4.64B","0.09%"
"06/06/2025","6,000.36","5,987.06","6,016.87","5,978.63","4.36B","1.03%"
"06/05/2025","5,939.30","5,985.67","5,999.70","5,921.20","5.09B","-0.53%"
"06/04/2025","5,970.81","5,978.94","5,990.48","5,966.11","4.77B","0.01%"
"06/03/2025","5,970.37","5,938.56","5,981.35","5,929.00","5.03B","0.58%"
"06/02/2025","5,935.94","5,896.68","5,937.40","5,861.43","4.83B","0.41%"
"05/30/2025","5,911.69","5,903.67","5,922.14","5,843.66","6.38B","-0.01%"
"05/29/2025","5,912.17","5,939.96","5,943.13","5,873.80","4.57B","0.40%"
"05/28/2025","5,888.55","5,925.54","5,939.92","5,881.88","4.67B","-0.56%"
"05/27/2025","5,921.54","5,854.07","5,924.33","5,854.07","5.37B","2.05%"
"05/23/2025","5,802.82","5,781.89","5,829.51","5,767.41","4.66B","-0.67%"
"05/22/2025","5,842.01","5,841.26","5,878.08","5,825.82","5.16B","-0.04%"
"05/21/2025","5,844.61","5,910.18","5,938.37","5,830.91","5.25B","-1.61%"
"05/20/2025","5,940.46","5,944.66","5,953.06","5,909.26","4.42B","-0.39%"
"05/19/2025","5,963.60","5,902.88","5,968.61","5,895.69","4.14B","0.09%"
"05/16/2025","5,958.38","5,929.09","5,958.62","5,907.36","4.85B","0.70%"
"05/15/2025","5,916.93","5,869.82","5,924.21","5,865.16","4.99B","0.41%"
"05/14/2025","5,892.58","5,896.74","5,906.55","5,872.11","5.23B","0.10%"
"05/13/2025","5,886.55","5,854.15","5,906.64","5,845.02","5.52B","0.72%"
"05/12/2025","5,844.19","5,807.20","5,845.37","5,786.08","6.01B","3.26%"
"05/09/2025","5,659.91","5,679.65","5,691.69","5,644.15","4.65B","-0.07%"
"05/08/2025","5,663.94","5,663.60","5,720.10","5,635.38","5.63B","0.58%"
"05/07/2025","5,631.28","5,614.18","5,654.73","5,578.64","4.99B","0.43%"
"05/06/2025","5,606.91","5,605.87","5,649.58","5,586.04","4.72B","-0.77%"
"05/05/2025","5,650.38","5,655.32","5,683.38","5,634.48","4.36B","-0.64%"
"05/02/2025","5,686.67","5,645.88","5,700.70","5,642.28","4.85B","1.47%"
"05/01/2025","5,604.14","5,625.14","5,658.91","5,597.35","4.94B","0.63%"
"04/30/2025","5,569.06","5,499.44","5,581.84","5,433.24","5.45B","0.15%"
"04/29/2025","5,560.83","5,508.87","5,571.95","5,505.70","4.75B","0.58%"
"04/28/2025","5,528.75","5,529.22","5,553.66","5,468.64","4.26B","0.06%"
"04/25/2025","5,525.21","5,489.73","5,528.11","5,455.86","4.24B","0.74%"
"04/24/2025","5,484.77","5,381.38","5,489.40","5,371.96","4.70B","2.03%"
"04/23/2025","5,375.86","5,395.92","5,469.69","5,356.17","5.37B","1.67%"
"04/22/2025","5,287.76","5,207.67","5,309.61","5,207.67","4.67B","2.51%"
"04/21/2025","5,158.20","5,232.94","5,232.94","5,101.63","4.23B","-2.36%"
"04/17/2025","5,282.70","5,305.45","5,328.31","5,255.58","4.71B","0.13%"
"04/16/2025","5,275.70","5,335.75","5,367.24","5,220.79","4.61B","-2.24%"
"04/15/2025","5,396.63","5,411.99","5,450.41","5,386.44","4.32B","-0.17%"
"04/14/2025","5,405.97","5,441.96","5,459.46","5,358.02","5.03B","0.79%"
"04/11/2025","5,363.36","5,255.56","5,381.46","5,220.77","5.60B","1.81%"
"04/10/2025","5,268.05","5,353.15","5,353.15","5,115.27","6.68B","-3.46%"
"04/09/2025","5,456.90","4,965.28","5,481.34","4,948.43","9.49B","9.52%"
"04/08/2025","4,982.77","5,193.57","5,267.47","4,910.42","7.41B","-1.57%"
"04/07/2025","5,062.25","4,953.79","5,246.57","4,835.04","8.69B","-0.23%"
