"Date","Price","Open","High","Low","Vol.","Change %"
"12/12/2025","31,527.40","31,710.90","31,760.80","31,325.80","285.54M","-0.42%"
"12/11/2025","31,660.70","31,470.20","31,725.10","31,410.40","264.20M","0.54%"
"12/10/2025","31,490.90","31,208.00","31,555.10","31,198.70","299.94M","0.79%"
"12/09/2025","31,244.40","31,164.90","31,395.90","31,160.90","256.26M","0.24%"
"12/08/2025","31,170.00","31,323.40","31,332.40","31,163.80","313.91M","-0.45%"
"12/05/2025","31,311.40","31,495.70","31,541.70","31,265.00","267.08M","-0.53%"
"12/04/2025","31,477.60","31,189.00","31,520.30","31,189.00","290.21M","1.02%"
"12/03/2025","31,160.50","31,083.70","31,210.70","31,063.00","285.14M","0.36%"
"12/02/2025","31,049.30","31,158.20","31,179.00","30,908.10","273.88M","-0.17%"
"12/01/2025","31,101.80","31,262.10","31,308.80","31,099.80","289.03M","-0.90%"
"11/28/2025","31,382.80","31,233.90","31,411.00","31,151.70","207.82M","0.53%"
"11/27/2025","31,216.20","31,165.30","31,226.70","31,158.80","34.51M","0.12%"
"11/26/2025","31,180.30","30,958.20","31,215.50","30,958.20","234.78M","0.90%"
"11/25/2025","30,900.70","30,624.00","30,924.10","30,572.00","282.65M","0.97%"
"11/24/2025","30,604.40","30,194.60","30,614.50","30,154.50","453.17M","1.47%"
"11/21/2025","30,160.70","29,933.20","30,242.50","29,841.80","266.88M","0.85%"
"11/20/2025","29,906.60","30,479.90","30,632.80","29,898.50","248.35M","-1.23%"
"11/19/2025","30,278.40","30,106.00","30,292.80","30,067.70","251.81M","0.81%"
"11/18/2025","30,036.50","29,969.70","30,140.40","29,829.40","280.54M","-0.13%"
"11/17/2025","30,076.20","30,278.40","30,353.10","29,940.50","314.80M","-0.83%"
"11/14/2025","30,326.50","30,104.80","30,375.50","29,828.50","316.91M","0.24%"
"11/13/2025","30,253.60","30,779.20","30,788.80","30,164.90","296.06M","-1.86%"
"11/12/2025","30,827.60","30,475.30","30,863.30","30,475.30","285.85M","1.38%"
"11/11/2025","30,409.30","30,323.10","30,431.30","30,258.20","201.51M","0.31%"
"11/10/2025","30,316.60","30,085.00","30,354.20","30,085.00","286.69M","1.35%"
"11/07/2025","29,912.20","29,765.20","29,912.20","29,530.90","297.98M","0.15%"
"11/06/2025","29,868.60","30,111.50","30,117.70","29,815.10","264.38M","-0.78%"
"11/05/2025","30,103.50","29,827.80","30,181.20","29,827.80","282.50M","1.09%"
"11/04/2025","29,777.80","29,959.20","30,026.20","29,749.50","242.81M","-1.64%"
"11/03/2025","30,275.10","30,292.10","30,294.40","30,029.40","264.27M","0.05%"
"10/31/2025","30,260.70","30,274.40","30,314.60","30,120.60","280.31M","0.27%"
"10/30/2025","30,179.00","30,102.00","30,303.10","30,077.70","242.64M","0.11%"
"10/29/2025","30,144.80","30,495.40","30,495.40","30,051.30","260.74M","-0.90%"
"10/28/2025","30,419.70","30,296.70","30,490.00","30,296.70","241.97M","0.48%"
"10/27/2025","30,275.80","30,315.60","30,386.60","30,087.50","276.26M","-0.25%"
"10/24/2025","30,353.10","30,248.70","30,411.30","30,248.70","212.70M","0.55%"
"10/23/2025","30,186.30","30,097.50","30,266.50","30,094.90","255.40M","0.68%"
"10/22/2025","29,983.00","29,818.20","30,036.90","29,802.50","270.04M","0.32%"
"10/21/2025","29,888.80","30,214.10","30,214.10","29,837.60","245.60M","-1.73%"
"10/20/2025","30,416.40","30,265.40","30,439.10","30,265.40","229.13M","1.02%"
"10/17/2025","30,108.50","30,338.80","30,338.80","30,008.00","282.27M","-1.15%"
"10/16/2025","30,458.80","30,749.70","30,790.60","30,375.00","276.48M","-0.58%"
"10/15/2025","30,637.10","30,493.10","30,808.10","30,470.80","280.49M","0.93%"
"10/14/2025","30,353.60","29,907.90","30,478.00","29,907.90","345.28M","1.68%"
"10/10/2025","29,850.90","30,324.20","30,358.70","29,842.00","314.82M","-1.38%"
"10/09/2025","30,270.00","30,545.00","30,550.20","30,165.00","275.01M","-0.76%"
"10/08/2025","30,502.00","30,492.20","30,521.00","30,365.80","292.00M","0.50%"
"10/07/2025","30,351.70","30,571.10","30,612.10","30,278.20","249.22M","-0.59%"
