"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/2017","824.92","825.31","825.31","822.50","69.07M","0.08%"
"04/20/2017","824.28","822.54","824.78","819.26","62.99M","0.66%"
"04/19/2017","818.87","825.37","826.01","817.51","66.26M","-0.76%"
"04/18/2017","825.14","830.17","831.40","823.04","64.11M","-0.55%"
"04/17/2017","829.70","838.02","838.21","829.00","64.17M","-0.59%"
"04/13/2017","834.62","832.34","834.62","830.26","86.90M","0.58%"
"04/12/2017","829.77","830.94","831.78","826.84","91.86M","0.09%"
"04/11/2017","829.04","829.09","830.19","823.88","102.04M","0.48%"
"04/10/2017","825.04","827.48","827.72","823.31","107.74M","0.09%"
"04/07/2017","824.27","826.89","828.01","823.11","69.00M","0.29%"
"04/06/2017","821.85","820.62","821.85","817.38","71.49M","0.19%"
"04/05/2017","820.30","822.15","823.86","817.87","85.13M","-0.17%"
"04/04/2017","821.68","821.62","822.30","818.50","87.32M","0.47%"
"04/03/2017","817.84","819.72","822.81","815.72","75.22M","0.25%"
"03/31/2017","815.77","809.55","815.77","809.05","79.67M","0.99%"
"03/30/2017","807.81","813.74","813.74","807.18","74.96M","-0.52%"
"03/29/2017","812.05","804.99","812.22","801.56","80.82M","0.99%"
"03/28/2017","804.12","805.21","808.19","801.33","80.56M","0.00%"
"03/27/2017","804.14","811.44","811.44","802.69","63.15M","0.07%"
"03/24/2017","803.60","803.26","805.88","800.88","47.67M","0.28%"
"03/23/2017","801.36","804.12","805.80","800.73","60.12M","0.05%"
"03/22/2017","800.92","804.90","805.52","797.91","78.87M","-0.43%"
"03/21/2017","804.36","812.46","813.43","803.84","73.99M","-0.90%"
"03/20/2017","811.63","813.95","815.89","809.64","82.25M","0.13%"
"03/17/2017","810.59","812.19","813.95","806.71","62.76M","-0.04%"
"03/16/2017","810.92","813.95","813.95","809.82","78.23M","0.45%"
"03/15/2017","807.28","794.13","807.49","791.90","94.93M","1.82%"
"03/14/2017","792.87","806.63","806.63","791.91","89.87M","-1.45%"
"03/13/2017","804.55","803.12","805.02","800.88","113.45M","0.67%"
"03/10/2017","799.19","791.14","799.19","790.46","100.77M","1.31%"
"03/09/2017","788.85","791.44","794.26","788.45","86.74M","-0.52%"
"03/08/2017","792.98","797.76","798.04","790.74","81.34M","-1.18%"
"03/07/2017","802.47","809.22","809.39","801.11","83.48M","-0.96%"
"03/06/2017","810.25","820.68","820.68","809.01","80.87M","-1.00%"
"03/03/2017","818.46","812.04","818.46","806.07","78.00M","1.06%"
"03/02/2017","809.87","818.55","820.50","807.92","84.71M","-1.48%"
"03/01/2017","822.06","815.48","822.17","813.54","65.88M","0.59%"
"02/28/2017","817.22","830.44","831.20","815.45","96.68M","-1.21%"
"02/27/2017","827.21","836.85","838.63","826.51","88.54M","-1.08%"
"02/24/2017","836.27","841.02","841.61","834.01","91.33M","-0.38%"
"02/23/2017","839.45","841.03","844.00","838.13","84.59M","0.33%"
"02/22/2017","836.73","847.61","849.23","836.14","96.86M","-0.98%"
"02/21/2017","844.97","847.29","848.64","842.61","107.11M","0.12%"
"02/17/2017","843.92","846.31","848.68","842.38","85.91M","0.07%"
"02/16/2017","843.32","839.54","844.34","839.46","90.67M","0.62%"
"02/15/2017","838.14","834.75","838.45","833.70","89.95M","0.34%"
"02/14/2017","835.32","841.91","842.36","832.02","87.96M","-0.23%"
"02/13/2017","837.24","838.23","839.26","834.68","85.48M","0.13%"
"02/10/2017","836.16","826.02","836.16","824.91","89.61M","1.24%"
"02/09/2017","825.88","829.01","830.40","822.60","81.78M","0.06%"
"02/08/2017","825.41","829.70","830.54","824.58","96.35M","-0.19%"
"02/07/2017","827.02","827.57","829.61","824.97","97.51M","0.08%"
"02/06/2017","826.37","823.13","827.36","823.13","107.65M","0.87%"
"02/03/2017","819.28","816.58","820.45","816.46","92.44M","0.37%"
"02/02/2017","816.23","818.53","821.46","815.01","96.69M","0.29%"
"02/01/2017","813.90","809.63","813.91","808.42","81.23M","0.81%"
"01/31/2017","807.34","801.78","807.96","801.78","91.20M","0.64%"
"01/30/2017","802.24","810.90","811.00","800.78","75.50M","-0.91%"
"01/27/2017","809.62","802.47","809.70","802.43","82.57M","1.04%"
"01/26/2017","801.31","799.13","801.76","797.85","78.02M","0.22%"
"01/25/2017","799.52","806.19","806.19","797.96","94.81M","-0.89%"
"01/24/2017","806.74","807.05","807.42","803.67","96.85M","0.21%"
"01/23/2017","805.08","803.05","805.52","801.88","92.62M","0.94%"
"01/20/2017","797.59","795.73","799.16","794.40","75.86M","0.56%"
"01/19/2017","793.14","792.62","793.39","790.01","98.27M","0.18%"
"01/18/2017","791.68","798.57","798.57","790.99","71.15M","-0.65%"
"01/17/2017","796.83","800.02","800.02","796.01","83.86M","0.16%"
"01/16/2017","795.54","796.48","796.48","790.82","60.75M","0.13%"
"01/13/2017","794.51","789.23","794.54","788.30","70.63M","0.62%"
"01/12/2017","789.64","793.76","794.51","789.34","87.80M","-0.10%"
"01/11/2017","790.43","795.80","795.89","788.01","101.02M","-0.45%"
"01/10/2017","794.04","793.68","797.90","792.60","97.37M","-0.03%"
"01/09/2017","794.31","796.69","798.14","792.33","90.47M","0.36%"
"01/06/2017","791.44","795.79","796.23","789.75","78.50M","-0.36%"
"01/05/2017","794.26","789.21","796.60","788.21","106.66M","1.76%"
"01/04/2017","780.54","776.93","781.37","776.93","102.98M","0.87%"
"01/03/2017","773.77","765.00","773.78","765.00","73.77M","1.50%"
"12/30/2016","762.37","761.93","765.10","758.71","68.84M","0.28%"
"12/29/2016","760.22","747.26","760.73","746.62","68.59M","1.91%"
"12/28/2016","745.94","736.22","746.18","734.49","77.12M","2.45%"
"12/23/2016","728.13","723.77","729.24","723.33","70.43M","1.11%"
"12/22/2016","720.15","717.79","721.59","717.70","85.34M","0.23%"
"12/21/2016","718.49","719.33","719.90","714.41","81.62M","0.23%"
"12/20/2016","716.87","718.93","718.93","710.92","90.13M","-0.54%"
"12/19/2016","720.74","732.43","732.73","720.10","113.29M","-1.97%"
"12/16/2016","735.22","731.85","735.22","729.53","127.05M","0.66%"
"12/15/2016","730.39","738.03","738.50","727.63","97.45M","-1.50%"
"12/14/2016","741.53","756.68","756.68","741.19","87.23M","-1.47%"
"12/13/2016","752.60","756.75","757.98","751.99","95.53M","-0.15%"
"12/12/2016","753.71","753.21","755.93","752.54","94.62M","0.66%"
"12/09/2016","748.80","750.67","753.11","747.29","82.44M","-0.09%"
"12/08/2016","749.50","751.83","752.62","747.06","84.73M","-0.06%"
"12/07/2016","749.97","750.35","753.50","749.01","93.11M","0.24%"
"12/06/2016","748.20","752.93","754.07","746.95","69.89M","-0.39%"
"12/05/2016","751.13","750.97","752.80","746.41","75.58M","0.23%"
"12/02/2016","749.37","740.64","750.74","740.15","73.01M","1.33%"
"12/01/2016","739.54","742.13","742.13","736.44","92.45M","0.35%"
"11/30/2016","736.97","738.14","738.38","733.06","102.46M","0.28%"
"11/29/2016","734.91","735.14","735.87","732.78","81.16M","-0.26%"
"11/28/2016","736.81","736.32","738.31","735.24","67.72M","0.30%"
"11/25/2016","734.58","732.80","734.98","729.71","51.99M","0.37%"
"11/24/2016","731.87","731.86","733.52","727.02","60.18M","0.24%"
"11/23/2016","730.09","724.73","730.45","721.37","101.38M","-0.35%"
"11/22/2016","732.63","742.82","742.82","730.61","98.08M","-2.05%"
"11/21/2016","747.93","751.55","753.60","746.22","92.86M","0.17%"
"11/18/2016","746.67","746.62","749.01","740.48","99.12M","0.57%"
"11/17/2016","742.44","744.61","746.07","740.35","96.68M","0.08%"
"11/16/2016","741.85","752.00","756.10","737.54","139.13M","-0.71%"
"11/15/2016","747.16","734.67","747.30","730.12","128.78M","2.40%"
"11/14/2016","729.64","728.35","729.64","717.12","112.92M","0.24%"
"11/11/2016","727.91","742.73","743.66","724.74","102.32M","-2.11%"
"11/10/2016","743.63","755.84","756.12","742.97","98.05M","-1.27%"
"11/09/2016","753.20","759.68","760.46","753.20","75.52M","-0.48%"
"11/08/2016","756.85","757.54","759.85","754.73","66.92M","-0.13%"
"11/07/2016","757.87","762.78","762.78","754.23","61.91M","-0.54%"
"11/04/2016","761.98","762.23","764.05","757.67","65.07M","0.13%"
"11/03/2016","760.96","770.14","770.18","760.63","61.33M","-1.19%"
"11/02/2016","770.11","781.49","784.11","769.71","86.84M","-1.21%"
"11/01/2016","779.56","778.06","781.42","777.58","100.53M","0.88%"
"10/31/2016","772.77","775.71","775.74","771.32","73.07M","-0.40%"
"10/28/2016","775.87","776.49","777.27","772.16","77.12M","0.09%"
"10/27/2016","775.19","778.87","780.47","774.76","80.03M","-0.03%"
"10/26/2016","775.39","786.04","786.42","774.41","76.98M","-1.31%"
"10/25/2016","785.68","787.42","788.36","783.26","91.06M","-0.06%"
"10/24/2016","786.14","795.25","795.30","785.20","83.75M","-0.56%"
"10/21/2016","790.57","786.65","790.92","785.64","86.02M","0.58%"
"10/20/2016","785.98","790.02","791.73","783.08","109.59M","-0.43%"
"10/19/2016","789.40","789.74","791.30","785.69","104.75M","0.74%"
"10/18/2016","783.64","776.96","783.64","776.88","85.58M","1.47%"
"10/17/2016","772.28","776.93","777.45","772.26","71.34M","-0.10%"
"10/14/2016","773.02","776.65","778.69","773.02","65.04M","-0.58%"
"10/13/2016","777.50","774.87","777.50","769.61","71.94M","0.90%"
"10/12/2016","770.55","773.67","775.79","768.24","74.30M","-0.27%"
"10/11/2016","772.67","783.67","783.67","772.29","82.87M","-1.04%"
"10/07/2016","780.80","773.04","781.21","768.19","72.87M","1.89%"
"10/06/2016","766.31","777.61","777.63","765.17","125.24M","-1.57%"
"10/05/2016","778.50","770.48","778.50","768.02","88.00M","1.52%"
"10/04/2016","766.81","786.05","786.05","766.34","105.37M","-3.23%"
"10/03/2016","792.41","800.82","800.82","789.93","70.90M","-0.98%"
"09/30/2016","800.23","802.09","805.01","798.90","83.44M","0.14%"
"09/29/2016","799.09","803.10","803.10","797.66","82.14M","-0.30%"
"09/28/2016","801.47","796.82","801.47","795.82","84.53M","0.88%"
"09/27/2016","794.49","803.66","803.66","794.49","67.06M","-1.40%"
"09/26/2016","805.80","811.20","812.59","804.37","67.79M","-0.63%"
"09/23/2016","810.89","813.26","813.26","808.00","75.89M","0.04%"
"09/22/2016","810.55","817.34","818.71","810.32","77.90M","-0.34%"
"09/21/2016","813.29","807.93","813.86","807.93","95.84M","1.25%"
"09/20/2016","803.21","803.77","804.39","799.76","97.52M","0.19%"
"09/19/2016","801.68","803.01","805.87","800.69","72.44M","0.31%"
"09/16/2016","799.24","802.28","802.85","797.73","61.15M","-0.42%"
"09/15/2016","802.62","803.67","804.63","798.69","74.17M","0.03%"
"09/14/2016","802.35","800.47","803.09","798.95","62.74M","0.65%"
"09/13/2016","797.17","815.98","815.98","796.17","67.40M","-2.06%"
"09/12/2016","813.90","808.87","814.65","801.90","85.32M","0.21%"
"09/09/2016","812.16","825.36","825.41","810.73","91.49M","-1.63%"
"09/08/2016","825.60","824.12","827.85","823.14","109.68M","0.45%"
"09/07/2016","821.89","828.20","830.04","821.15","115.41M","-0.42%"
"09/06/2016","825.38","819.03","825.68","819.03","119.05M","1.78%"
"09/02/2016","810.92","801.45","811.51","801.45","74.20M","2.13%"
"09/01/2016","794.00","785.82","794.81","783.26","63.95M","1.05%"
"08/31/2016","785.75","790.18","790.60","783.26","83.57M","-0.58%"
"08/30/2016","790.35","805.76","805.76","788.07","83.02M","-1.93%"
"08/29/2016","805.93","808.25","808.25","802.39","63.84M","0.05%"
"08/26/2016","805.53","806.10","812.65","803.11","71.46M","0.45%"
"08/25/2016","801.93","790.04","801.93","784.05","73.03M","1.57%"
"08/24/2016","789.52","816.91","816.91","788.79","94.58M","-3.46%"
"08/23/2016","817.79","822.85","824.75","817.41","80.70M","-0.30%"
"08/22/2016","820.24","831.65","831.65","818.62","76.14M","-1.54%"
"08/19/2016","833.11","837.47","838.17","830.30","66.19M","-0.53%"
"08/18/2016","837.58","829.06","837.71","829.06","70.17M","1.10%"
"08/17/2016","828.48","838.62","838.62","825.36","85.34M","-1.20%"
"08/16/2016","838.55","836.61","841.38","835.40","89.48M","0.29%"
"08/15/2016","836.10","839.29","840.74","834.74","82.48M","0.34%"
"08/12/2016","833.29","839.13","842.30","831.62","98.01M","-0.40%"
"08/11/2016","836.65","834.80","848.13","834.80","110.15M","0.26%"
"08/10/2016","834.47","827.95","834.59","827.95","98.01M","1.33%"
"08/09/2016","823.50","821.39","823.99","819.63","101.45M","0.97%"
"08/08/2016","815.56","809.49","818.26","807.23","98.71M","1.10%"
"08/05/2016","806.69","805.80","806.69","800.88","76.22M","-0.09%"
"08/04/2016","807.42","808.28","809.25","806.05","81.12M","0.28%"
"08/03/2016","805.18","807.07","807.96","803.47","82.91M","-0.03%"
"08/02/2016","805.39","806.01","809.33","802.47","94.56M","1.16%"
"07/29/2016","796.17","787.81","796.17","787.81","75.61M","1.43%"
"07/28/2016","784.95","784.19","788.84","783.30","78.72M","0.41%"
"07/27/2016","781.71","772.91","781.71","772.78","80.76M","1.40%"
"07/26/2016","770.91","766.88","771.12","766.53","69.37M","0.60%"
"07/25/2016","766.34","770.94","772.20","765.24","68.66M","-0.47%"
"07/22/2016","769.97","768.20","770.52","767.31","66.61M","0.49%"
"07/21/2016","766.20","756.70","766.82","756.43","83.81M","1.52%"
"07/20/2016","754.76","765.57","765.57","754.37","74.33M","-1.80%"
"07/19/2016","768.62","766.40","768.72","765.60","84.40M","0.64%"
"07/18/2016","763.74","766.26","768.20","761.52","71.71M","-0.34%"
"07/15/2016","766.36","765.64","768.18","763.46","65.87M","0.18%"
"07/14/2016","764.96","755.11","765.31","752.88","170.95M","0.96%"
"07/13/2016","757.69","753.50","757.69","753.50","82.55M","1.08%"
"07/12/2016","749.59","756.61","757.55","749.01","72.40M","-1.26%"
"07/11/2016","759.15","754.89","762.07","754.52","86.19M","0.93%"
"07/08/2016","752.12","747.54","752.68","743.56","61.06M","0.58%"
"07/07/2016","747.79","756.94","756.94","746.96","69.73M","-1.30%"
"07/06/2016","757.65","752.63","757.84","751.85","84.85M","1.01%"
"07/05/2016","750.09","745.74","750.47","744.61","89.62M","0.30%"
"07/04/2016","747.82","740.39","748.03","740.39","86.82M","2.38%"
"06/30/2016","730.44","720.14","730.72","720.14","72.90M","1.30%"
"06/29/2016","721.10","710.51","721.10","710.51","74.31M","1.96%"
"06/28/2016","707.25","703.43","708.90","701.95","61.12M","0.63%"
"06/27/2016","702.85","711.98","714.20","697.47","71.56M","-1.12%"
"06/24/2016","710.79","716.25","716.25","709.74","78.79M","0.08%"
"06/23/2016","710.22","709.07","710.75","707.30","57.38M","0.24%"
"06/22/2016","708.52","708.48","709.84","706.31","51.61M","0.04%"
"06/21/2016","708.23","712.77","713.98","706.28","53.03M","-1.00%"
"06/20/2016","715.40","715.73","715.73","711.74","69.55M","0.01%"
"06/17/2016","715.36","712.88","715.59","710.44","63.51M","0.84%"
"06/16/2016","709.41","714.23","721.91","708.14","79.47M","-0.64%"
"06/15/2016","714.01","711.11","715.52","709.54","66.06M","0.88%"
"06/14/2016","707.75","716.55","717.02","707.54","56.01M","-1.13%"
"06/13/2016","715.87","715.58","721.90","714.40","87.60M","0.04%"
"06/10/2016","715.59","720.76","723.33","714.40","91.31M","-0.64%"
"06/09/2016","720.17","712.09","720.80","711.79","94.73M","1.24%"
"06/08/2016","711.37","709.15","714.33","709.15","137.77M","1.47%"
"06/07/2016","701.04","702.85","704.53","700.27","82.53M","-0.22%"
"06/06/2016","702.59","698.22","702.59","697.36","90.91M","1.28%"
"06/03/2016","693.72","683.46","693.72","683.46","88.52M","2.27%"
"06/02/2016","678.33","675.48","679.17","675.48","75.62M","0.34%"
"06/01/2016","676.02","678.55","679.85","672.35","63.13M","-0.31%"
"05/31/2016","678.09","671.68","679.14","669.96","74.76M","1.14%"
"05/30/2016","670.42","668.20","672.62","668.20","45.91M","0.28%"
"05/27/2016","668.54","680.39","680.39","667.24","63.68M","-1.68%"
"05/26/2016","679.93","681.66","685.04","678.34","65.83M","0.42%"
"05/25/2016","677.08","673.97","677.63","669.04","81.31M","0.26%"
"05/24/2016","675.31","686.29","686.77","674.59","79.93M","-1.58%"
"05/20/2016","686.14","681.41","686.14","680.70","70.63M","1.17%"
"05/19/2016","678.23","673.30","678.26","669.85","93.49M","0.59%"
"05/18/2016","674.25","683.80","684.77","674.13","88.20M","-1.74%"
"05/17/2016","686.17","688.27","689.30","683.15","88.59M","-0.03%"
"05/16/2016","686.41","683.10","689.09","683.10","85.53M","0.99%"
"05/13/2016","679.68","675.05","679.75","674.58","75.13M","0.90%"
"05/12/2016","673.59","676.26","677.78","672.89","79.27M","0.61%"
"05/11/2016","669.48","664.33","670.64","664.33","72.73M","1.27%"
"05/10/2016","661.10","657.64","661.95","656.06","67.15M","0.56%"
"05/09/2016","657.42","665.72","666.18","656.82","60.04M","-1.72%"
"05/06/2016","668.94","658.25","668.97","658.25","66.21M","1.80%"
"05/05/2016","657.13","653.54","662.02","653.54","63.19M","0.58%"
"05/04/2016","653.37","659.21","660.82","649.03","66.70M","-1.36%"
"05/03/2016","662.37","671.81","671.81","658.65","76.58M","-1.32%"
"05/02/2016","671.23","675.89","681.27","670.93","85.24M","-0.54%"
"04/29/2016","674.87","670.70","677.67","670.70","105.61M","1.46%"
"04/28/2016","665.14","659.10","667.31","656.85","110.24M","1.09%"
"04/27/2016","657.96","657.39","659.33","656.82","88.19M","0.08%"
"04/26/2016","657.44","651.65","658.46","651.44","82.00M","0.85%"
"04/25/2016","651.91","660.88","661.56","651.52","83.30M","-0.65%"
"04/22/2016","656.18","658.66","659.90","651.98","86.65M","-0.33%"
"04/21/2016","658.38","659.23","660.30","656.73","124.86M","0.63%"
"04/20/2016","654.25","651.09","657.89","651.09","114.63M","0.76%"
"04/19/2016","649.32","642.32","649.95","641.88","113.96M","1.72%"
"04/18/2016","638.34","633.97","638.84","633.55","87.17M","0.71%"
"04/15/2016","633.84","625.36","633.84","625.35","78.73M","1.35%"
"04/14/2016","625.42","623.59","627.83","621.71","85.44M","0.60%"
"04/13/2016","621.72","626.68","626.68","621.25","82.09M","-0.83%"
"04/12/2016","626.92","622.68","627.55","622.68","85.74M","1.15%"
"04/11/2016","619.79","608.59","620.23","608.59","104.48M","2.63%"
"04/08/2016","603.92","598.31","604.54","598.31","64.31M","1.08%"
"04/07/2016","597.44","589.28","597.44","589.28","65.51M","1.71%"
"04/06/2016","587.38","583.64","587.93","583.64","66.71M","0.68%"
"04/05/2016","583.42","584.25","585.59","581.80","59.34M","0.11%"
"04/04/2016","582.75","584.16","588.29","582.75","71.28M","0.23%"
"04/01/2016","581.41","580.65","582.45","577.38","68.01M","0.06%"
"03/31/2016","581.08","578.60","581.18","578.51","87.85M","0.73%"
"03/30/2016","576.89","578.08","579.08","575.70","59.15M","-0.06%"
"03/29/2016","577.21","575.37","578.19","574.52","71.76M","0.24%"
"03/28/2016","575.80","579.92","582.22","574.74","32.57M","-0.73%"
"03/24/2016","580.06","575.63","580.24","574.49","43.18M","0.68%"
"03/23/2016","576.14","582.66","582.66","576.14","62.09M","-1.33%"
"03/22/2016","583.88","583.03","585.79","583.03","75.89M","0.25%"
"03/21/2016","582.41","580.80","582.95","579.90","60.39M","0.27%"
"03/18/2016","580.82","580.62","580.94","576.89","61.43M","0.28%"
"03/17/2016","579.20","577.34","581.50","576.45","71.10M","0.66%"
"03/16/2016","575.40","567.45","575.40","566.43","79.56M","1.41%"
"03/15/2016","567.41","571.04","571.05","565.30","55.40M","-0.59%"
"03/14/2016","570.79","577.49","578.19","570.18","57.42M","-0.96%"
"03/11/2016","576.31","575.28","578.26","574.70","63.67M","0.31%"
"03/10/2016","574.52","571.01","575.27","570.95","72.39M","0.86%"
"03/09/2016","569.62","570.26","572.71","568.12","65.78M","-0.16%"
"03/08/2016","570.55","574.10","576.18","568.85","76.56M","-0.16%"
"03/07/2016","571.44","568.15","574.78","568.15","100.18M","1.61%"
"03/04/2016","562.39","558.09","563.95","558.02","107.11M","1.72%"
"03/03/2016","552.90","548.56","554.57","548.56","89.08M","1.22%"
"03/02/2016","546.23","542.65","546.92","541.73","57.87M","0.84%"
"03/01/2016","541.69","542.25","548.96","540.48","58.62M","-0.01%"
"02/29/2016","541.73","537.68","541.86","537.68","60.74M","0.68%"
"02/26/2016","538.06","535.10","538.36","534.36","56.99M","0.70%"
"02/25/2016","534.31","534.29","535.70","531.66","78.47M","0.11%"
"02/24/2016","533.74","535.27","537.05","533.35","86.95M","0.22%"
"02/23/2016","532.58","535.72","537.73","532.43","75.70M","-0.34%"
"02/22/2016","534.41","529.78","534.94","529.78","59.36M","0.68%"
"02/19/2016","530.79","525.80","531.58","525.80","55.05M","0.93%"
"02/18/2016","525.88","518.19","525.88","517.39","76.46M","1.51%"
"02/17/2016","518.04","512.05","518.27","512.05","59.24M","1.50%"
"02/16/2016","510.40","512.51","512.51","508.76","54.12M","-0.14%"
"02/12/2016","511.14","509.48","511.53","507.87","64.36M","0.56%"
"02/11/2016","508.29","505.91","508.97","505.91","73.60M","0.59%"
"02/10/2016","505.31","507.16","508.45","504.82","42.71M","-0.04%"
"02/09/2016","505.49","508.59","509.33","503.50","58.72M","-0.54%"
"02/08/2016","508.25","508.08","511.47","507.83","63.81M","0.02%"
"02/05/2016","508.15","505.64","508.15","503.81","47.52M","0.73%"
"02/04/2016","504.48","501.38","506.25","501.38","55.02M","0.86%"
"02/03/2016","500.20","495.14","500.20","495.14","60.40M","1.05%"
"02/02/2016","494.99","500.10","500.49","493.64","48.49M","-1.19%"
"02/01/2016","500.94","501.28","502.59","499.18","54.09M","0.28%"
"01/29/2016","499.52","493.35","499.87","493.26","53.74M","1.44%"
"01/28/2016","492.43","491.83","492.88","490.76","50.01M","0.52%"
"01/27/2016","489.87","491.77","491.77","488.48","59.74M","0.06%"
"01/26/2016","489.60","483.92","489.81","483.92","60.39M","1.45%"
"01/25/2016","482.61","484.08","484.85","482.61","42.44M","-0.22%"
"01/22/2016","483.67","477.27","484.47","477.27","41.45M","1.81%"
"01/21/2016","475.05","472.17","476.91","471.58","38.60M","0.28%"
"01/20/2016","473.74","477.29","478.62","466.43","94.20M","-1.38%"
"01/19/2016","480.37","486.29","487.21","479.87","51.29M","-0.97%"
"01/18/2016","485.07","489.09","489.09","485.07","24.22M","-0.80%"
"01/15/2016","488.96","493.89","493.89","487.01","52.41M","-1.29%"
"01/14/2016","495.37","495.87","495.87","490.77","57.56M","-0.07%"
"01/13/2016","495.72","501.00","501.60","494.86","44.43M","-0.92%"
"01/12/2016","500.32","509.23","510.77","499.48","52.54M","-1.38%"
"01/11/2016","507.32","515.62","516.99","505.63","40.00M","-1.43%"
"01/08/2016","514.67","515.23","515.24","512.64","54.74M","0.18%"
"01/07/2016","513.75","519.19","519.19","513.59","59.89M","-1.27%"
"01/06/2016","520.37","523.69","523.69","519.75","43.85M","-0.74%"
"01/05/2016","524.26","525.84","527.81","523.80","54.28M","-0.26%"
"01/04/2016","525.65","525.53","526.00","522.41","46.36M","0.00%"
"12/31/2015","525.66","520.75","525.88","519.88","35.84M","0.92%"
"12/30/2015","520.86","519.03","520.86","517.33","36.20M","0.51%"
"12/29/2015","518.20","516.85","518.47","516.26","47.52M","0.27%"
"12/24/2015","516.83","511.87","516.83","511.87","31.84M","1.06%"
"12/23/2015","511.43","503.02","511.43","503.02","66.86M","1.87%"
"12/22/2015","502.04","501.90","502.60","500.55","61.08M","0.09%"
"12/21/2015","501.59","501.14","504.63","500.66","69.96M","0.06%"
"12/18/2015","501.30","497.47","501.94","496.15","63.36M","0.88%"
"12/17/2015","496.95","499.24","501.36","496.78","55.60M","-0.25%"
"12/16/2015","498.21","497.36","500.32","495.97","61.06M","0.50%"
"12/15/2015","495.75","495.29","497.07","494.28","53.39M","-0.09%"
"12/14/2015","496.18","500.93","502.02","495.14","60.13M","-1.18%"
"12/11/2015","502.09","504.16","504.16","500.84","46.47M","-0.43%"
"12/10/2015","504.28","504.99","505.88","503.15","47.80M","-0.19%"
"12/09/2015","505.24","506.78","509.61","505.17","51.13M","-0.22%"
"12/08/2015","506.34","506.63","508.37","505.07","46.69M","-0.19%"
"12/07/2015","507.29","516.88","516.88","506.31","60.97M","-1.90%"
"12/04/2015","517.13","513.82","518.31","513.56","60.64M","1.06%"
"12/03/2015","511.72","514.53","515.56","510.42","53.36M","-0.55%"
"12/02/2015","514.53","520.39","520.52","514.53","63.63M","-1.13%"
"12/01/2015","520.43","524.59","524.59","519.57","71.59M","-0.58%"
"11/30/2015","523.47","523.86","525.09","520.84","55.91M","0.28%"
"11/27/2015","522.01","520.89","522.15","519.87","41.15M","0.05%"
"11/26/2015","521.73","520.26","521.79","519.97","32.96M","0.49%"
"11/25/2015","519.19","520.05","520.25","517.60","51.79M","0.04%"
"11/24/2015","518.98","521.41","521.78","518.31","59.69M","-0.42%"
"11/23/2015","521.16","522.80","523.25","519.82","53.04M","0.10%"
"11/20/2015","520.65","518.36","522.21","518.36","56.01M","0.44%"
"11/19/2015","518.35","520.18","521.79","518.18","54.43M","-0.47%"
"11/18/2015","520.78","519.23","521.87","517.99","57.08M","0.29%"
"11/17/2015","519.30","526.85","527.20","519.04","54.65M","-1.29%"
"11/16/2015","526.11","524.60","526.82","523.48","45.48M","0.42%"
"11/13/2015","523.93","522.16","524.99","521.76","59.60M","0.23%"
"11/12/2015","522.73","527.72","527.80","522.40","53.51M","-1.08%"
"11/11/2015","528.42","531.56","531.82","527.69","42.76M","-0.58%"
"11/10/2015","531.50","534.50","534.69","530.00","51.45M","-0.42%"
"11/09/2015","533.72","534.92","536.70","532.68","55.25M","-0.10%"
"11/06/2015","534.28","539.33","539.33","531.96","57.99M","-0.98%"
"11/05/2015","539.58","543.29","544.35","537.73","56.50M","-0.48%"
"11/04/2015","542.16","543.42","545.53","540.66","61.42M","0.16%"
"11/03/2015","541.28","541.78","542.54","539.13","68.00M","0.31%"
"11/02/2015","539.59","542.60","542.68","539.01","51.58M","-0.45%"
"10/30/2015","542.03","540.18","542.03","538.41","44.23M","0.44%"
"10/29/2015","539.65","545.27","547.17","539.57","68.48M","-1.19%"
"10/28/2015","546.15","542.93","548.78","542.23","58.64M","0.68%"
"10/27/2015","542.48","547.09","548.02","541.96","57.46M","-0.80%"
"10/26/2015","546.87","551.74","552.22","546.53","54.88M","-0.79%"
"10/23/2015","551.21","549.38","551.28","548.59","65.18M","0.63%"
"10/22/2015","547.75","546.51","549.35","546.22","61.67M","0.61%"
"10/21/2015","544.44","551.30","551.74","544.20","105.01M","-1.15%"
"10/20/2015","550.80","553.29","553.29","549.13","63.47M","-0.20%"
"10/19/2015","551.93","556.30","556.65","550.54","58.95M","-0.78%"
"10/16/2015","556.29","557.03","558.94","555.36","49.40M","-0.08%"
"10/15/2015","556.71","556.25","556.89","553.96","56.53M","-0.01%"
"10/14/2015","556.76","553.92","557.47","553.92","45.43M","0.61%"
"10/13/2015","553.38","555.79","557.07","552.94","49.83M","0.20%"
"10/09/2015","552.26","549.48","552.79","549.29","44.66M","0.95%"
"10/08/2015","547.04","542.56","547.60","542.07","50.70M","0.80%"
"10/07/2015","542.68","540.59","543.29","540.58","48.33M","0.74%"
"10/06/2015","538.69","530.57","538.69","530.30","47.39M","1.66%"
"10/05/2015","529.91","527.13","530.84","526.25","41.96M","0.83%"
"10/02/2015","525.56","526.39","526.68","521.68","48.75M","-0.06%"
"10/01/2015","525.89","524.73","527.17","524.73","30.63M","0.25%"
"09/30/2015","524.58","524.79","526.74","522.26","47.26M","0.18%"
"09/29/2015","523.63","526.35","527.35","522.99","44.24M","-0.57%"
"09/28/2015","526.62","540.99","540.99","526.54","50.34M","-2.75%"
