"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2026","4,122.68","4,189.41","4,197.23","4,116.01","921.10K","-1.43%"
"03/02/2026","4,182.59","4,151.80","4,188.77","4,131.37","861.60K","0.47%"
"02/27/2026","4,162.88","4,128.90","4,166.23","4,128.36","682.00K","0.39%"
"02/26/2026","4,146.63","4,151.07","4,152.19","4,127.15","651.70K","-0.01%"
"02/25/2026","4,147.23","4,123.78","4,167.84","4,122.70","724.80K","0.72%"
"02/24/2026","4,117.41","4,129.13","4,131.55","4,105.94","566.30K","0.87%"
"02/13/2026","4,082.07","4,115.92","4,123.84","4,079.77","500.80K","-1.26%"
"02/12/2026","4,134.02","4,136.99","4,140.59","4,124.13","529.40K","0.05%"
"02/11/2026","4,131.98","4,124.43","4,142.56","4,122.43","500.70K","0.09%"
"02/10/2026","4,128.37","4,127.77","4,134.34","4,117.56","524.60K","0.13%"
"02/09/2026","4,123.09","4,103.54","4,123.16","4,093.06","572.60K","1.41%"
"02/06/2026","4,065.58","4,040.30","4,095.03","4,029.97","556.70K","-0.25%"
"02/05/2026","4,075.92","4,075.02","4,088.90","4,048.94","596.70K","-0.64%"
"02/04/2026","4,102.20","4,064.68","4,104.62","4,062.68","674.30K","0.85%"
"02/03/2026","4,067.74","4,043.91","4,069.42","4,002.78","637.70K","1.29%"
"02/02/2026","4,015.75","4,079.71","4,103.41","4,013.66","733.00K","-2.48%"
"01/30/2026","4,117.95","4,131.99","4,152.85","4,064.78","804.30K","-0.96%"
"01/29/2026","4,157.98","4,155.92","4,170.21","4,138.30","905.90K","0.16%"
"01/28/2026","4,151.24","4,150.21","4,170.15","4,138.02","823.00K","0.27%"
"01/27/2026","4,139.90","4,125.21","4,158.80","4,101.83","755.00K","0.18%"
"01/26/2026","4,132.60","4,144.78","4,160.98","4,124.70","887.40K","-0.09%"
"01/23/2026","4,136.16","4,130.11","4,143.75","4,120.20","782.10K","0.33%"
"01/22/2026","4,122.58","4,126.07","4,140.84","4,109.92","709.70K","0.14%"
"01/21/2026","4,116.94","4,103.53","4,135.96","4,103.53","667.00K","0.08%"
"01/20/2026","4,113.65","4,116.37","4,128.93","4,080.29","734.40K","-0.01%"
"01/19/2026","4,114.00","4,090.72","4,126.52","4,090.06","688.90K","0.29%"
"01/16/2026","4,101.91","4,127.06","4,140.23","4,091.81","763.60K","-0.26%"
"01/15/2026","4,112.60","4,106.22","4,133.07","4,096.85","680.30K","-0.33%"
"01/14/2026","4,126.09","4,138.65","4,190.87","4,103.62","952.60K","-0.31%"
"01/13/2026","4,138.76","4,169.70","4,179.70","4,126.23","868.40K","-0.64%"
"01/12/2026","4,165.29","4,134.89","4,168.36","4,119.88","839.50K","1.09%"
"01/09/2026","4,120.43","4,086.76","4,121.72","4,083.61","729.80K","0.92%"
"01/08/2026","4,082.98","4,077.72","4,093.87","4,067.12","666.10K","-0.07%"
"01/07/2026","4,085.77","4,083.84","4,098.78","4,069.44","683.40K","0.05%"
"01/06/2026","4,083.67","4,026.02","4,083.67","4,025.09","702.50K","1.50%"
"01/05/2026","4,023.42","3,986.97","4,025.26","3,983.58","597.00K","1.38%"
"12/31/2025","3,968.84","3,968.73","3,977.54","3,955.49","490.80K","0.09%"
"12/30/2025","3,965.12","3,947.87","3,979.99","3,947.42","525.90K","-0.00%"
"12/29/2025","3,965.28","3,964.65","3,983.98","3,956.95","563.70K","0.04%"
"12/26/2025","3,963.68","3,957.83","3,977.71","3,945.52","555.50K","0.10%"
"12/25/2025","3,959.62","3,937.72","3,964.07","3,936.08","469.30K","0.47%"
"12/24/2025","3,940.95","3,920.35","3,947.04","3,912.31","474.90K","0.53%"
"12/23/2025","3,919.98","3,919.11","3,937.13","3,910.75","521.20K","0.07%"
"12/22/2025","3,917.36","3,900.53","3,920.01","3,900.51","522.90K","0.69%"
"12/19/2025","3,890.45","3,878.23","3,902.67","3,871.78","513.50K","0.36%"
"12/18/2025","3,876.37","3,857.26","3,888.28","3,856.42","461.20K","0.16%"
"12/17/2025","3,870.28","3,822.51","3,881.75","3,818.00","512.30K","1.19%"
"12/16/2025","3,824.81","3,861.51","3,862.43","3,815.84","512.50K","-1.11%"
"12/15/2025","3,867.92","3,865.40","3,896.98","3,863.63","500.90K","-0.55%"
"12/12/2025","3,889.35","3,869.41","3,891.81","3,850.60","573.90K","0.41%"
"12/11/2025","3,873.32","3,903.90","3,904.96","3,862.82","525.70K","-0.70%"
"12/10/2025","3,900.50","3,901.13","3,906.12","3,876.48","497.30K","-0.23%"
"12/09/2025","3,909.52","3,916.51","3,923.90","3,902.13","524.50K","-0.37%"
"12/08/2025","3,924.08","3,909.23","3,936.31","3,904.74","547.30K","0.54%"
"12/05/2025","3,902.81","3,873.12","3,907.78","3,863.31","500.40K","0.70%"
"12/04/2025","3,875.79","3,879.74","3,888.86","3,859.05","445.00K","-0.06%"
"12/03/2025","3,878.00","3,894.16","3,901.70","3,869.95","485.60K","-0.51%"
"12/02/2025","3,897.71","3,908.46","3,908.77","3,888.33","455.60K","-0.42%"
"12/01/2025","3,914.01","3,894.21","3,914.46","3,890.95","537.60K","0.65%"
"11/28/2025","3,888.60","3,870.94","3,888.89","3,856.25","449.90K","0.34%"
"11/27/2025","3,875.26","3,867.20","3,895.59","3,864.13","444.00K","0.29%"
"11/26/2025","3,864.18","3,867.43","3,879.92","3,861.18","457.60K","-0.15%"
"11/25/2025","3,870.02","3,850.57","3,882.03","3,845.14","478.70K","0.87%"
"11/24/2025","3,836.76","3,848.66","3,854.33","3,816.58","504.60K","0.05%"
"11/21/2025","3,834.89","3,896.67","3,912.01","3,834.75","631.60K","-2.45%"
"11/20/2025","3,931.05","3,960.70","3,967.97","3,927.51","534.70K","-0.40%"
"11/19/2025","3,946.74","3,937.92","3,960.05","3,930.07","531.10K","0.18%"
"11/18/2025","3,939.81","3,962.44","3,966.89","3,926.59","594.40K","-0.81%"
"11/17/2025","3,972.03","3,988.56","3,992.40","3,958.95","592.00K","-0.46%"
"11/14/2025","3,990.49","4,007.13","4,034.08","3,990.31","622.00K","-0.97%"
"11/13/2025","4,029.50","3,996.51","4,030.40","3,994.77","613.00K","0.73%"
"11/12/2025","4,000.14","3,996.56","4,020.38","3,980.68","586.20K","-0.07%"
"11/11/2025","4,002.76","4,023.88","4,024.94","3,991.52","582.00K","-0.39%"
"11/10/2025","4,018.60","4,001.79","4,018.70","3,990.84","634.00K","0.53%"
"11/07/2025","3,997.56","3,994.32","4,012.00","3,993.69","596.50K","-0.25%"
"11/06/2025","4,007.76","3,973.35","4,008.80","3,973.35","627.40K","0.97%"
"11/05/2025","3,969.25","3,922.58","3,979.75","3,922.58","615.00K","0.23%"
"11/04/2025","3,960.19","3,973.46","3,985.88","3,938.52","615.50K","-0.41%"
"11/03/2025","3,976.52","3,954.08","3,977.30","3,937.02","641.20K","0.55%"
"10/31/2025","3,954.79","3,985.06","3,986.74","3,951.73","675.60K","-0.81%"
"10/30/2025","3,986.90","4,007.82","4,025.71","3,984.83","668.50K","-0.73%"
"10/29/2025","4,016.33","3,990.26","4,016.33","3,986.94","612.90K","0.70%"
"10/28/2025","3,988.22","3,986.89","4,010.73","3,976.83","577.40K","-0.22%"
"10/27/2025","3,996.95","3,969.22","3,999.07","3,963.10","637.60K","1.18%"
"10/24/2025","3,950.31","3,929.11","3,950.31","3,928.96","567.90K","0.71%"
"10/23/2025","3,922.41","3,904.16","3,926.22","3,877.53","565.20K","0.22%"
"10/22/2025","3,913.76","3,896.07","3,918.59","3,893.32","543.10K","-0.07%"
"10/21/2025","3,916.33","3,870.75","3,919.32","3,868.15","599.40K","1.36%"
"10/20/2025","3,863.89","3,865.55","3,877.72","3,850.37","549.30K","0.63%"
"10/17/2025","3,839.75","3,912.04","3,921.06","3,835.36","617.60K","-1.95%"
"10/16/2025","3,916.23","3,900.68","3,931.05","3,899.17","595.50K","0.10%"
"10/15/2025","3,912.21","3,867.54","3,912.29","3,857.67","645.00K","1.22%"
"10/14/2025","3,865.23","3,910.78","3,918.44","3,851.12","800.80K","-0.62%"
"10/13/2025","3,889.50","3,800.10","3,895.83","3,800.10","709.50K","-0.19%"
"10/10/2025","3,897.03","3,915.48","3,933.00","3,886.30","718.90K","-0.94%"
"10/09/2025","3,933.97","3,898.31","3,936.58","3,885.74","725.20K","1.32%"
"09/30/2025","3,882.78","3,869.71","3,887.57","3,866.28","569.70K","0.52%"
"09/29/2025","3,862.53","3,828.17","3,881.00","3,809.53","608.50K","0.90%"
"09/26/2025","3,828.11","3,839.85","3,856.61","3,828.11","551.30K","-0.65%"
"09/25/2025","3,853.30","3,852.43","3,866.11","3,840.46","590.00K","-0.01%"
"09/24/2025","3,853.64","3,804.48","3,854.92","3,804.33","602.10K","0.83%"
"09/23/2025","3,821.83","3,830.14","3,838.61","3,774.53","701.90K","-0.18%"
"09/22/2025","3,828.58","3,822.01","3,831.74","3,806.20","568.30K","0.22%"
"09/19/2025","3,820.09","3,830.44","3,843.17","3,811.90","682.30K","-0.30%"
"09/18/2025","3,831.66","3,876.06","3,899.96","3,801.00","876.00K","-1.15%"
"09/17/2025","3,876.34","3,854.07","3,882.67","3,848.95","663.40K","0.37%"
"09/16/2025","3,861.86","3,865.98","3,876.69","3,838.65","673.40K","0.04%"
"09/15/2025","3,860.50","3,876.10","3,879.74","3,855.97","644.80K","-0.26%"
"09/12/2025","3,870.60","3,875.51","3,892.74","3,866.54","700.60K","-0.12%"
"09/11/2025","3,875.31","3,806.06","3,875.31","3,796.44","617.00K","1.65%"
"09/10/2025","3,812.22","3,806.58","3,827.00","3,794.06","534.50K","0.13%"
"09/09/2025","3,807.29","3,816.66","3,834.67","3,791.72","600.20K","-0.51%"
"09/08/2025","3,826.84","3,811.67","3,833.14","3,803.60","660.10K","0.38%"
"09/05/2025","3,812.51","3,761.88","3,817.16","3,745.31","626.20K","1.24%"
"09/04/2025","3,765.88","3,807.76","3,808.40","3,732.84","710.20K","-1.25%"
"09/03/2025","3,813.56","3,865.29","3,868.39","3,794.88","645.70K","-1.16%"
"09/02/2025","3,858.13","3,877.09","3,885.31","3,828.68","762.60K","-0.45%"
"09/01/2025","3,875.53","3,869.75","3,879.04","3,853.66","747.70K","0.46%"
"08/29/2025","3,857.93","3,842.82","3,867.61","3,839.21","739.50K","0.37%"
"08/28/2025","3,843.60","3,796.71","3,845.09","3,761.42","788.40K","1.14%"
"08/27/2025","3,800.35","3,869.61","3,887.20","3,800.35","858.60K","-1.76%"
"08/26/2025","3,868.38","3,871.47","3,888.60","3,859.76","734.60K","-0.39%"
"08/25/2025","3,883.56","3,848.16","3,883.56","3,839.97","885.50K","1.51%"
"08/22/2025","3,825.76","3,772.28","3,825.76","3,772.28","698.10K","1.45%"
"08/21/2025","3,771.10","3,770.68","3,787.98","3,757.99","691.60K","0.13%"
"08/20/2025","3,766.21","3,716.69","3,767.43","3,704.99","679.80K","1.04%"
"08/19/2025","3,727.29","3,728.49","3,746.67","3,718.15","696.10K","-0.02%"
"08/18/2025","3,728.03","3,712.50","3,745.94","3,702.38","776.00K","0.85%"
"08/15/2025","3,696.77","3,659.81","3,702.25","3,658.38","678.50K","0.83%"
"08/14/2025","3,666.44","3,685.52","3,704.77","3,662.57","647.80K","-0.46%"
"08/13/2025","3,683.47","3,668.66","3,688.63","3,666.55","613.50K","0.48%"
"08/12/2025","3,665.92","3,647.96","3,669.04","3,647.96","536.60K","0.50%"
"08/11/2025","3,647.55","3,637.05","3,656.85","3,629.63","551.40K","0.34%"
"08/08/2025","3,635.13","3,634.85","3,645.37","3,625.45","526.40K","-0.12%"
"08/07/2025","3,639.67","3,637.78","3,645.12","3,622.52","535.50K","0.16%"
"08/06/2025","3,634.00","3,615.81","3,634.31","3,613.99","512.50K","0.45%"
"08/05/2025","3,617.60","3,588.81","3,617.60","3,586.97","499.80K","0.96%"
"08/04/2025","3,583.31","3,547.16","3,583.31","3,547.16","458.60K","0.66%"
"08/01/2025","3,559.95","3,568.26","3,581.75","3,550.04","509.60K","-0.37%"
"07/31/2025","3,573.21","3,604.70","3,606.38","3,562.61","654.50K","-1.18%"
"07/30/2025","3,615.72","3,608.35","3,636.17","3,593.73","637.20K","0.17%"
"07/29/2025","3,609.71","3,595.81","3,611.35","3,585.94","610.60K","0.33%"
"07/28/2025","3,597.94","3,594.23","3,606.27","3,582.15","594.20K","0.12%"
"07/25/2025","3,593.66","3,604.45","3,610.03","3,586.22","697.20K","-0.33%"
"07/24/2025","3,605.73","3,578.91","3,608.73","3,577.11","773.30K","0.65%"
"07/23/2025","3,582.30","3,588.88","3,613.02","3,577.59","767.70K","0.01%"
"07/22/2025","3,581.86","3,561.63","3,584.72","3,547.25","716.20K","0.62%"
"07/21/2025","3,559.79","3,542.82","3,560.63","3,542.57","633.60K","0.72%"
"07/18/2025","3,534.48","3,519.48","3,536.01","3,518.23","493.50K","0.50%"
"07/17/2025","3,516.82","3,500.37","3,517.28","3,499.19","472.20K","0.37%"
"07/16/2025","3,503.78","3,502.90","3,511.81","3,489.14","470.90K","-0.03%"
"07/15/2025","3,505.00","3,519.80","3,527.04","3,483.38","572.10K","-0.42%"
"07/14/2025","3,519.65","3,513.25","3,532.12","3,513.25","572.10K","0.27%"
"07/11/2025","3,510.18","3,511.36","3,555.22","3,506.80","664.20K","0.01%"
"07/10/2025","3,509.68","3,491.50","3,526.59","3,491.50","564.20K","0.48%"
"07/09/2025","3,493.05","3,498.72","3,512.67","3,491.20","523.90K","-0.13%"
"07/08/2025","3,497.48","3,474.63","3,499.89","3,474.63","493.50K","0.70%"
"07/07/2025","3,473.13","3,467.99","3,474.80","3,462.79","436.60K","0.02%"
"07/04/2025","3,472.32","3,459.59","3,497.23","3,455.49","500.20K","0.32%"
"07/03/2025","3,461.15","3,456.15","3,463.62","3,446.97","438.50K","0.18%"
"07/02/2025","3,454.79","3,458.17","3,461.33","3,447.96","498.10K","-0.09%"
"07/01/2025","3,457.75","3,445.85","3,459.59","3,441.04","444.40K","0.39%"
"06/30/2025","3,444.43","3,423.47","3,447.46","3,420.11","457.30K","0.59%"
"06/27/2025","3,424.23","3,450.69","3,462.63","3,421.04","523.10K","-0.70%"
"06/26/2025","3,448.45","3,451.72","3,462.75","3,446.19","496.50K","-0.22%"
"06/25/2025","3,455.97","3,419.09","3,459.01","3,417.41","509.40K","1.03%"
"06/24/2025","3,420.57","3,380.08","3,423.78","3,380.08","461.00K","1.15%"
"06/23/2025","3,381.58","3,349.46","3,389.45","3,347.65","384.60K","0.65%"
"06/20/2025","3,359.90","3,358.91","3,370.80","3,357.71","350.20K","-0.07%"
"06/19/2025","3,362.11","3,384.29","3,386.92","3,353.94","415.30K","-0.79%"
"06/18/2025","3,388.81","3,386.14","3,391.71","3,369.99","378.70K","0.04%"
"06/17/2025","3,387.41","3,388.18","3,393.31","3,376.42","390.00K","-0.04%"
"06/16/2025","3,388.73","3,369.37","3,389.76","3,368.88","405.40K","0.35%"
"06/13/2025","3,377.00","3,397.48","3,401.55","3,370.59","510.10K","-0.75%"
"06/12/2025","3,402.66","3,397.97","3,408.21","3,388.87","409.50K","0.01%"
"06/11/2025","3,402.32","3,385.46","3,413.51","3,385.46","424.10K","0.52%"
"06/10/2025","3,384.82","3,402.01","3,406.45","3,365.67","481.60K","-0.44%"
"06/09/2025","3,399.77","3,388.78","3,402.05","3,383.07","427.30K","0.43%"
"06/06/2025","3,385.36","3,384.29","3,391.45","3,379.76","380.10K","0.04%"
"06/05/2025","3,384.10","3,378.22","3,387.76","3,371.15","406.30K","0.23%"
"06/04/2025","3,376.20","3,363.39","3,379.64","3,363.39","386.50K","0.42%"
"06/03/2025","3,361.98","3,340.07","3,367.00","3,340.07","398.10K","0.43%"
"05/30/2025","3,347.49","3,358.81","3,361.27","3,341.65","385.60K","-0.47%"
"05/29/2025","3,363.45","3,340.40","3,368.63","3,337.42","393.20K","0.70%"
"05/28/2025","3,339.93","3,341.85","3,348.23","3,336.73","341.60K","-0.02%"
"05/27/2025","3,340.69","3,346.50","3,351.57","3,332.49","344.10K","-0.18%"
"05/26/2025","3,346.84","3,346.56","3,362.31","3,336.35","347.60K","-0.05%"
"05/23/2025","3,348.37","3,376.87","3,389.47","3,348.37","400.20K","-0.94%"
"05/22/2025","3,380.19","3,381.86","3,390.59","3,376.23","394.20K","-0.22%"
"05/21/2025","3,387.57","3,380.21","3,394.75","3,380.21","412.50K","0.21%"
"05/20/2025","3,380.48","3,371.69","3,387.80","3,369.96","405.50K","0.38%"
"05/19/2025","3,367.58","3,365.88","3,373.60","3,356.65","403.10K","0.00%"
"05/16/2025","3,367.46","3,374.71","3,380.29","3,356.66","395.40K","-0.40%"
"05/15/2025","3,380.82","3,398.43","3,402.87","3,378.02","424.10K","-0.68%"
"05/14/2025","3,403.95","3,374.24","3,417.31","3,368.08","464.90K","0.86%"
"05/13/2025","3,374.87","3,386.23","3,386.23","3,370.25","426.20K","0.17%"
"05/12/2025","3,369.25","3,352.97","3,372.47","3,344.27","418.20K","0.82%"
"05/09/2025","3,342.00","3,350.41","3,351.22","3,335.13","398.90K","-0.30%"
"05/08/2025","3,352.00","3,331.21","3,359.73","3,327.90","428.40K","0.28%"
"05/07/2025","3,342.67","3,354.97","3,356.69","3,324.81","511.20K","0.80%"
"05/06/2025","3,316.11","3,295.25","3,316.45","3,286.99","474.40K","1.13%"
"04/30/2025","3,279.03","3,284.08","3,292.20","3,277.55","435.80K","-0.23%"
"04/29/2025","3,286.66","3,281.45","3,294.98","3,277.63","389.00K","-0.05%"
"04/28/2025","3,288.42","3,292.06","3,296.93","3,279.88","410.70K","-0.20%"
"04/25/2025","3,295.06","3,300.39","3,305.26","3,288.75","411.00K","-0.07%"
"04/24/2025","3,297.29","3,295.15","3,313.51","3,286.24","392.80K","0.03%"
"04/23/2025","3,296.35","3,308.15","3,312.19","3,293.06","411.60K","-0.10%"
"04/22/2025","3,299.76","3,289.17","3,311.15","3,288.33","403.20K","0.25%"
"04/21/2025","3,291.43","3,273.14","3,298.64","3,270.01","379.30K","0.45%"
"04/18/2025","3,276.73","3,270.35","3,283.09","3,262.39","358.80K","-0.11%"
"04/17/2025","3,280.34","3,261.72","3,285.92","3,258.15","382.00K","0.13%"
"04/16/2025","3,276.00","3,267.67","3,276.00","3,233.79","429.50K","0.26%"
"04/15/2025","3,267.66","3,260.69","3,268.99","3,246.34","396.70K","0.15%"
"04/14/2025","3,262.81","3,251.98","3,272.72","3,244.73","471.40K","0.76%"
"04/11/2025","3,238.23","3,219.50","3,249.85","3,211.35","475.50K","0.45%"
"04/10/2025","3,223.64","3,227.84","3,239.94","3,201.57","591.20K","1.16%"
"04/09/2025","3,186.81","3,110.01","3,186.81","3,070.08","684.80K","1.31%"
"04/08/2025","3,145.55","3,094.26","3,145.55","3,085.12","662.20K","1.58%"
"04/07/2025","3,096.58","3,193.10","3,217.78","3,040.69","662.20K","-7.34%"
"04/03/2025","3,342.01","3,319.61","3,358.43","3,319.61","400.50K","-0.24%"
"04/02/2025","3,350.13","3,344.17","3,361.13","3,343.12","350.10K","0.05%"
"04/01/2025","3,348.44","3,340.71","3,357.62","3,338.78","422.60K","0.38%"
"03/31/2025","3,335.75","3,343.34","3,361.74","3,317.74","472.60K","-0.46%"
"03/28/2025","3,351.31","3,372.04","3,375.05","3,346.08","412.30K","-0.67%"
"03/27/2025","3,373.75","3,362.71","3,394.03","3,351.17","414.80K","0.15%"
"03/26/2025","3,368.70","3,365.67","3,382.34","3,365.67","428.50K","-0.04%"
"03/25/2025","3,369.98","3,370.00","3,379.99","3,361.05","456.40K","-0.00%"
"03/24/2025","3,370.03","3,364.83","3,373.69","3,340.24","513.30K","0.15%"
"03/21/2025","3,364.83","3,401.76","3,414.71","3,355.84","520.90K","-1.29%"
"03/20/2025","3,408.95","3,425.22","3,427.04","3,404.66","451.60K","-0.51%"
"03/19/2025","3,426.43","3,424.17","3,439.05","3,414.59","440.30K","-0.10%"
"03/18/2025","3,429.76","3,434.56","3,437.06","3,423.30","454.90K","0.11%"
"03/17/2025","3,426.13","3,430.81","3,436.35","3,422.46","515.70K","0.19%"
"03/14/2025","3,419.56","3,361.69","3,421.23","3,360.61","582.70K","1.81%"
"03/13/2025","3,358.73","3,371.09","3,377.12","3,341.12","519.00K","-0.39%"
"03/12/2025","3,371.92","3,385.69","3,392.41","3,370.22","502.20K","-0.23%"
"03/11/2025","3,379.83","3,335.44","3,379.83","3,334.83","448.50K","0.41%"
"03/10/2025","3,366.16","3,373.26","3,375.80","3,347.19","450.40K","-0.19%"
"03/07/2025","3,372.55","3,373.18","3,390.94","3,363.93","517.70K","-0.25%"
"03/06/2025","3,381.10","3,353.57","3,387.05","3,348.68","540.00K","1.17%"
"03/05/2025","3,341.97","3,324.70","3,342.71","3,314.15","461.00K","0.53%"
"03/04/2025","3,324.21","3,300.50","3,327.82","3,297.53","430.00K","0.22%"
"03/03/2025","3,316.93","3,328.40","3,349.02","3,304.59","502.40K","-0.12%"
"02/28/2025","3,320.90","3,374.66","3,383.19","3,318.72","568.30K","-1.98%"
"02/27/2025","3,388.06","3,378.45","3,388.78","3,353.57","575.80K","0.23%"
"02/26/2025","3,380.21","3,351.21","3,380.21","3,351.21","554.00K","1.02%"
"02/25/2025","3,346.04","3,345.65","3,369.56","3,337.84","527.60K","-0.80%"
"02/24/2025","3,373.03","3,374.08","3,384.81","3,355.87","598.20K","-0.18%"
"02/21/2025","3,379.11","3,356.70","3,381.06","3,339.03","608.20K","0.85%"
"02/20/2025","3,350.78","3,347.59","3,355.56","3,338.03","504.40K","-0.02%"
"02/19/2025","3,351.54","3,320.78","3,352.09","3,320.58","502.90K","0.81%"
"02/18/2025","3,324.49","3,348.98","3,366.01","3,314.30","562.70K","-0.93%"
"02/17/2025","3,355.83","3,355.42","3,357.12","3,333.20","589.50K","0.27%"
